ApplicationDate,Age,AnnualIncome,CreditScore,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,EmploymentStatus,EducationLevel,Experience,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
1992-06-02,56.0,15000.0,407.0,17911.0,96.0,Married,2.0,Own,962.0,0.4325833761161253,6.0,1.0,0.0840176785875386,0.0,Home,0.0,26.0,25.0,823.0,204.0,53491.0,200527.0,1250.0,0.8639993193477383,3.0,Employed,Master,31.0,6888.0,0.359411,0.3080132413314886,503.9698703608077,1.1727758962886463,0.0,69.56998041720806
1986-06-25,53.0,15000.0,603.0,61518.0,96.0,Married,0.0,Mortgage,170.0,0.1882281390415996,5.0,0.0,0.4068672573733971,0.0,Auto,0.0,19.0,17.0,984.0,15724.0,16708.0,3227.0,1250.0,0.6608570082945373,3.0,Employed,Master,32.0,13481.0,0.305018,0.2668390243699304,1556.3947407714636,1.3811157926171709,0.0,72.72157294530082
1979-03-22,58.0,75781.0,665.0,34948.0,48.0,Married,0.0,Mortgage,136.0,0.0779297315097235,0.0,1.0,0.1513954677199617,0.0,Other,0.0,22.0,17.0,3099.0,128.0,135269.0,1346.0,6315.083333333333,0.9190119139772882,5.0,Self-Employed,High School,34.0,133923.0,0.207448,0.2237662297819293,1108.232518549892,0.1970255106504097,0.0,56.137836758365566
1990-07-19,40.0,80484.0,642.0,25277.0,60.0,Divorced,4.0,Rent,245.0,0.3573908447588121,1.0,1.0,0.3291670349555411,0.0,Auto,0.0,23.0,5.0,20700.0,1457.0,25530.0,11877.0,6707.0,0.9012396341606372,7.0,Employed,Bachelor,20.0,13653.0,0.219277,0.2256140833542838,706.2154943282733,0.1418242872116107,0.0,62.81332658450482
2017-01-07,40.0,300000.0,772.0,22658.0,60.0,Married,2.0,Rent,1420.0,0.3374806896227619,5.0,1.0,0.1820313863102339,0.0,Home,0.0,30.0,8.0,5603.0,1089.0,131195.0,38697.0,25000.0,0.8184416850214559,3.0,Employed,Doctorate,18.0,92498.0,0.151658,0.1397148527590422,526.8771322732619,0.0778750852909304,1.0,27.77992646940009
2007-08-26,45.0,59683.0,568.0,17374.0,12.0,Married,4.0,Mortgage,68.0,0.3682278854937958,0.0,0.0,0.1510857620092824,0.0,Debt Consolidation,0.0,21.0,15.0,8134.0,345.0,303557.0,39729.0,4973.583333333333,0.5917919221765152,5.0,Employed,High School,22.0,263828.0,0.208374,0.2204469777741246,1626.4825225758646,0.3406965177841324,0.0,57.30394789851977
1997-11-24,43.0,15434.0,771.0,68200.0,36.0,Married,0.0,Rent,167.0,0.5029633136993674,3.0,1.0,0.0508644526604923,0.0,Debt Consolidation,0.0,18.0,21.0,10153.0,4414.0,31986.0,17308.0,1286.1666666666667,0.8787395071366627,6.0,Employed,Associate,22.0,14678.0,0.1777,0.1860426480081107,2486.315987208439,2.0629643544448144,0.0,53.01229457045872
1992-05-06,30.0,15000.0,338.0,9694.0,60.0,Single,2.0,Rent,761.0,0.0464486902247702,2.0,1.0,0.0642690350463661,0.0,Other,0.0,21.0,14.0,779.0,665.0,77352.0,99047.0,1250.0,0.7530044206528842,5.0,Employed,High School,6.0,6899.0,0.3556939999999999,0.3451062112725997,341.0117818522511,0.8816094254818009,0.0,69.87062432913542
2011-04-20,33.0,15000.0,409.0,184409.0,36.0,Married,1.0,Mortgage,267.0,0.0828458862870203,2.0,2.0,0.1115835603101173,0.0,Home,1.0,21.0,24.0,2565.0,2217.0,7561.0,174166.0,1250.0,0.7790171763281455,5.0,Employed,Associate,12.0,10279.0,0.474909,0.4668138271415138,9604.929899700255,7.897543919760205,0.0,64.95533076418454
1995-02-25,55.0,15000.0,300.0,66868.0,60.0,Divorced,1.0,Own,278.0,0.221752121435373,3.0,0.0,0.2398604623026462,0.0,Debt Consolidation,0.0,29.0,18.0,4682.0,219.0,31814.0,12298.0,1250.0,0.9372236198160504,4.0,Unemployed,Bachelor,32.0,19516.0,0.431868,0.4874889960838271,2990.6970367645936,2.6149576294116748,0.0,71.41428145218633
2005-01-17,39.0,15000.0,436.0,6654.0,72.0,Divorced,0.0,Own,750.0,0.2177568739098629,4.0,1.0,0.1651440811676521,0.0,Home,1.0,25.0,6.0,6124.0,745.0,38189.0,58754.0,1250.0,0.8565442246690516,7.0,Employed,Master,14.0,4919.0,0.313654,0.2886229614530083,195.3253226657128,0.7562602581325703,0.0,76.38532049205112
1983-04-22,31.0,45613.0,639.0,42232.0,36.0,Married,0.0,Rent,224.0,0.1344040032958463,0.0,1.0,0.5172214966178565,0.0,Education,0.0,18.0,20.0,1234.0,1678.0,1448694.0,12352.0,3801.0833333333335,0.9359158768849852,5.0,Employed,High School,10.0,1436342.0,0.2177319999999999,0.2147965896543252,1601.5130786462128,0.4802612620032568,1.0,39.840170236607975
2014-07-31,53.0,135095.0,702.0,136343.0,48.0,Single,1.0,Rent,444.0,0.22314391006765,1.0,0.0,0.1461069300028899,0.0,Education,0.0,32.0,4.0,1745.0,668.0,47550.0,669.0,11257.916666666666,0.9503571400228428,6.0,Employed,High School,32.0,46881.0,0.2903429999999999,0.2571283434257881,4575.1182438360165,0.4458301115957822,0.0,47.196801430922825
1981-05-29,47.0,23966.0,478.0,42362.0,96.0,Married,1.0,Other,425.0,0.6351266649702452,1.0,1.0,0.5699653454598101,0.0,Auto,0.0,20.0,7.0,2848.0,2888.0,262848.0,12577.0,1997.1666666666667,0.8625490046355021,4.0,Employed,High School,23.0,250271.0,0.348362,0.3635701060521774,1360.9877225664443,0.8942607306516452,0.0,73.78042241132695
1983-04-28,43.0,86359.0,676.0,8655.0,48.0,Divorced,6.0,Other,266.0,0.1310698481423564,6.0,3.0,0.398300575369486,0.0,Education,0.0,27.0,28.0,11046.0,2041.0,16806.0,114455.0,7196.583333333333,0.8107868109491628,11.0,Employed,Bachelor,19.0,10333.0,0.175655,0.1814175896067899,254.88219176026607,0.0723790954170751,1.0,37.535121865509495
1996-09-20,48.0,15000.0,452.0,39823.0,24.0,Divorced,3.0,Rent,705.0,0.2024757873720902,4.0,0.0,0.1375023341601627,0.0,Education,0.0,27.0,25.0,2206.0,405.0,312925.0,42824.0,1250.0,0.769095820983359,4.0,Employed,Associate,28.0,270101.0,0.298823,0.3032437707510073,2233.270988112547,2.350616790490037,0.0,62.992199278589645
1983-02-18,23.0,137711.0,555.0,17811.0,60.0,Married,1.0,Mortgage,361.0,0.5365614782226007,0.0,0.0,0.3617400729807886,0.0,Auto,0.0,25.0,14.0,7425.0,395.0,20217.0,8201.0,11475.916666666666,0.4763966387719397,5.0,Self-Employed,Associate,2.0,12016.0,0.255311,0.2313336927262951,503.4662030906247,0.0753287278219423,1.0,46.5017324223079
1984-03-11,59.0,188968.0,706.0,19753.0,60.0,Single,0.0,Own,468.0,0.2116881709701951,4.0,0.0,0.2690458403016639,0.0,Home,0.0,25.0,17.0,1542.0,124.0,16029.0,7951.0,15747.333333333334,0.9064815541885962,2.0,Employed,Associate,37.0,8078.0,0.181753,0.1978938146520815,521.021497122505,0.0628056494510714,1.0,43.13771398978492
2003-07-17,49.0,15000.0,594.0,42990.0,48.0,Married,0.0,Mortgage,892.0,0.4591955765818505,3.0,0.0,0.1356236434785487,0.0,Debt Consolidation,0.0,18.0,18.0,6894.0,2072.0,747077.0,18051.0,1250.0,0.795244047993775,5.0,Employed,Associate,24.0,729026.0,0.25099,0.243966309933658,1410.9960456876252,1.8423968365501,0.0,64.06443088047949
1990-04-05,33.0,103904.0,806.0,25379.0,48.0,Divorced,1.0,Mortgage,250.0,0.1486470465569015,1.0,1.0,0.3173174168088297,0.0,Home,1.0,21.0,28.0,2960.0,188.0,3148.0,13595.0,8658.666666666666,0.7865149354805252,7.0,Employed,Bachelor,12.0,9778.0,0.127379,0.1304863827967061,681.4678373426015,0.1075763594097553,1.0,31.47369164582572
2006-10-06,33.0,120923.0,850.0,6223.0,48.0,Divorced,0.0,Mortgage,111.0,0.3780833441947804,2.0,0.0,0.2386691505344517,1.0,Home,0.0,13.0,1.0,4257.0,595.0,177245.0,74560.0,10076.916666666666,0.9109410607900408,6.0,Employed,Master,11.0,102685.0,0.086223,0.0944350610857258,156.1734478499225,0.0265134124541987,1.0,38.42738234432135
1984-01-20,33.0,15000.0,653.0,27395.0,96.0,Married,0.0,Mortgage,210.0,0.2828198942183327,3.0,0.0,0.0704674859081982,0.0,Debt Consolidation,0.0,18.0,27.0,1173.0,4321.0,15256.0,402289.0,1250.0,0.5218186769961914,8.0,Employed,Associate,8.0,10751.0,0.245895,0.2175387910117228,604.3275301329383,0.6514620241063506,0.0,61.383683447776384
2017-03-04,26.0,300000.0,850.0,28267.0,108.0,Married,1.0,Mortgage,1210.0,0.2571167634986346,2.0,2.0,0.1904838539041069,0.0,Auto,0.0,22.0,25.0,5879.0,2904.0,77197.0,2101.0,25000.0,0.4383152824742135,6.0,Employed,High School,4.0,75096.0,0.158267,0.1659581449808894,505.6419504420907,0.0686256780176836,1.0,27.435121900208355
2005-09-12,50.0,300000.0,850.0,25726.0,48.0,Married,2.0,Own,143.0,0.2214619369701952,1.0,1.0,0.5215910616332263,0.0,Education,0.0,26.0,27.0,383.0,95.0,134338.0,10599.0,25000.0,0.832705809100781,7.0,Self-Employed,Master,28.0,123739.0,0.105726,0.114563034098084,670.6170423397415,0.0325446816935896,1.0,35.42316659820515
2004-05-31,28.0,99509.0,775.0,7211.0,36.0,Married,2.0,Own,917.0,0.1188632817298149,2.0,0.0,0.2838879417029424,1.0,Debt Consolidation,0.0,23.0,12.0,3832.0,383.0,96554.0,35982.0,8292.416666666666,0.7681259684866438,4.0,Employed,High School,6.0,60572.0,0.114711,0.0917688,229.90195870715925,0.1383073240057272,1.0,45.42794823708204
1999-09-18,35.0,25660.0,850.0,27048.0,120.0,Married,2.0,Mortgage,247.0,0.5177385543788621,1.0,0.0,0.1617330077201008,0.0,Debt Consolidation,0.0,31.0,15.0,2769.0,1082.0,39489.0,8432.0,2138.333333333333,0.6665633647430232,7.0,Employed,Bachelor,17.0,31057.0,0.167048,0.1616503105671497,455.87517245151423,0.3287023409749871,0.0,54.13251663028908
1993-03-22,35.0,300000.0,799.0,5626.0,24.0,Married,3.0,Mortgage,960.0,0.0206614947442112,3.0,1.0,0.3165783944374405,0.0,Auto,0.0,24.0,25.0,11510.0,207.0,97737.0,15224.0,25000.0,0.9031945122272462,5.0,Employed,Bachelor,12.0,82513.0,0.091126,0.0982982071476715,259.1696777020958,0.0487667871080838,1.0,28.08970052578476
1993-11-01,37.0,84761.0,752.0,53261.0,36.0,Married,1.0,Other,516.0,0.1442206451549161,3.0,3.0,0.2670053707841093,0.0,Debt Consolidation,0.0,30.0,2.0,727.0,2373.0,375525.0,26190.0,7063.416666666667,0.8389199966647563,5.0,Employed,Bachelor,16.0,349335.0,0.172261,0.1752034442525254,1912.721398458997,0.3438451266680191,0.0,44.62890873692157
2017-01-17,22.0,15000.0,300.0,90404.0,36.0,Married,2.0,Other,459.0,0.7412437120757632,5.0,1.0,0.0566433698476718,0.0,Auto,0.0,20.0,18.0,605.0,1418.0,70387.0,29971.0,1250.0,0.8463423354184267,4.0,Employed,Bachelor,0.0,40416.0,0.435404,0.5044823710926651,4917.133553223586,4.300906842578869,0.0,73.00639491359196
2014-12-16,26.0,15000.0,,,60.0,Married,0.0,Other,,0.2540999714114875,3.0,1.0,0.2438788168159845,,,1.0,30.0,11.0,3273.0,,,194267.0,1250.0,0.8583829962878227,2.0,Employed,Bachelor,1.0,,,0.3269462680858594,482.1406976034263,0.7593125580827411,0.0,72.16798727299862
1999-04-19,34.0,75771.0,667.0,20340.0,72.0,Married,0.0,Mortgage,249.0,0.4461668915029252,1.0,0.0,0.5303558882767675,0.0,Debt Consolidation,0.0,19.0,15.0,12391.0,836.0,26856.0,134914.0,6314.25,0.8882917199339999,5.0,Employed,Bachelor,11.0,5701.0,0.21184,0.1929676529783938,478.9448960700214,0.1152860428506982,1.0,48.106370213634136
2017-08-24,40.0,300000.0,850.0,7665.0,48.0,Single,2.0,Mortgage,577.0,0.3628820653168394,1.0,2.0,0.301252279338409,0.0,Education,0.0,17.0,30.0,9472.0,629.0,66355.0,145897.0,25000.0,0.6375334172453102,5.0,Employed,High School,18.0,10660.0,0.0876649999999999,0.0774534652194597,186.210167628822,0.0305284067051528,1.0,34.25230556304823
1993-10-19,38.0,65356.0,729.0,22420.0,72.0,Single,1.0,Mortgage,274.0,0.2121871336145227,1.0,1.0,0.2919624326997275,1.0,Home,0.0,20.0,28.0,6175.0,393.0,6568.0,111159.0,5446.333333333333,0.3917158792318075,7.0,Employed,High School,19.0,8622.0,0.18292,0.1856440040576399,518.5299606015204,0.1455162422305258,0.0,68.21173721142074
2001-10-02,52.0,300000.0,,,24.0,Married,5.0,Own,,0.1661240067626378,5.0,1.0,0.1097174499180431,,,0.0,17.0,24.0,2972.0,,,52733.0,25000.0,0.9869482386821634,3.0,Employed,Bachelor,32.0,,,0.1463151219973386,879.8537235674262,0.078154148942697,1.0,28.064256978679904
1988-11-23,26.0,55365.0,769.0,16807.0,60.0,Married,0.0,Mortgage,181.0,0.23845746216732,3.0,2.0,0.2608646285170622,0.0,Auto,1.0,21.0,4.0,1157.0,594.0,7309145.0,13480.0,4613.75,0.6341666880783421,1.0,Self-Employed,Associate,2.0,7295665.0,0.147307,0.1480132914473283,398.08678070329233,0.1255132550968934,1.0,34.79620740357829
1984-10-09,32.0,59330.0,510.0,18166.0,24.0,Married,2.0,Mortgage,238.0,0.3718776240770713,1.0,1.0,0.144143608211891,1.0,Home,0.0,23.0,8.0,6376.0,5409.0,259363.0,10249.0,4944.166666666667,0.9236551389222336,3.0,Employed,High School,11.0,249114.0,0.248166,0.2771564392930347,994.4741192155244,0.2492784330117358,0.0,69.94923150805214
2013-01-19,28.0,15000.0,375.0,55461.0,24.0,Single,1.0,Rent,544.0,0.2868867574021023,3.0,2.0,0.4137367942103268,0.0,Home,0.0,25.0,25.0,2778.0,2988.0,7051.0,18347.0,1250.0,0.7483188603226267,4.0,Employed,High School,3.0,3659.0,0.3529609999999999,0.3131035557127606,3138.5121755382083,2.9460097404305667,0.0,72.56168797059688
2001-08-01,38.0,15000.0,466.0,9724.0,48.0,Married,1.0,Rent,741.0,0.3928692725996995,3.0,1.0,0.1433066266942268,0.0,Home,0.0,18.0,21.0,1011.0,235.0,88614.0,19115.0,1250.0,0.4911065012551937,6.0,Self-Employed,High School,16.0,69499.0,0.281724,0.3265473520497495,365.2945998282889,0.8850356798626311,0.0,68.22267440926235
2019-12-04,31.0,300000.0,850.0,6176.0,48.0,Divorced,0.0,Own,550.0,0.5607636944721455,4.0,1.0,0.0917924470649631,0.0,Debt Consolidation,0.0,21.0,12.0,1277.0,195.0,9311.0,2801.0,25000.0,0.9348194868564488,6.0,Employed,High School,13.0,6510.0,0.086176,0.0863278398390978,152.61539128426068,0.0281046156513704,1.0,25.98787204930261
2010-02-23,45.0,18953.0,669.0,63776.0,24.0,Married,3.0,Rent,403.0,0.0769197635676555,3.0,3.0,0.2033828401774382,0.0,Auto,0.0,22.0,23.0,5649.0,491.0,451448.0,33923.0,1579.4166666666667,0.70405064362418,6.0,Employed,High School,22.0,417525.0,0.214276,0.2571312,3426.6835265954232,2.4247455452511515,0.0,49.85855685128279
2017-09-04,23.0,69550.0,493.0,49071.0,24.0,Married,4.0,Own,347.0,0.176622682259261,6.0,2.0,0.1317538030196533,0.0,Auto,0.0,21.0,16.0,1310.0,1977.0,44748.0,1447709.0,5795.833333333333,0.9148651413167318,8.0,Employed,Bachelor,0.0,1478.0,0.287571,0.2607699936634184,2645.5849316840586,0.5163338487449131,0.0,64.77058960766944
2000-03-30,41.0,232633.0,839.0,10158.0,60.0,Married,0.0,Other,508.0,0.3410544227859137,3.0,0.0,0.4083269227984643,0.0,Debt Consolidation,0.0,17.0,20.0,4813.0,1040.0,28473.0,18626.0,19386.08333333333,0.7077438401445418,4.0,Employed,Master,17.0,9847.0,0.105658,0.1197049381321421,225.80766848214623,0.0378522910411925,1.0,29.58195678302732
2013-10-04,73.0,44332.0,652.0,93557.0,48.0,Single,1.0,Own,257.0,0.1616435902593439,1.0,0.0,0.2668090017864225,0.0,Other,0.0,17.0,29.0,1656.0,268.0,26436.0,51325.0,3694.3333333333335,0.8623455366038898,3.0,Employed,High School,53.0,1580.0,0.272557,0.232404215230573,3010.976610760397,0.8845917019111423,0.0,60.689298718996
1994-06-24,40.0,15000.0,526.0,8469.0,36.0,Single,1.0,Mortgage,74.0,0.0983699794854616,4.0,0.0,0.1780237029807542,0.0,Auto,0.0,24.0,13.0,1841.0,3240.0,29569.0,10037.0,1250.0,0.8244401270152337,4.0,Employed,High School,15.0,19532.0,0.240469,0.2209762038109896,323.862805957259,0.3182902447658072,0.0,64.34291362026426
2015-03-03,20.0,15000.0,300.0,20216.0,96.0,Married,4.0,Mortgage,68.0,0.3633657958374698,4.0,1.0,0.5959526966028178,0.0,Education,0.0,26.0,5.0,42196.0,457.0,42653.0,2970.0,1250.0,0.8338916384390095,6.0,Unemployed,Master,0.0,39683.0,0.415216,0.4272849622669077,745.7675033610453,0.6510140026888362,0.0,82.80155582269379
2002-01-31,24.0,175652.0,748.0,6029.0,84.0,Single,3.0,Mortgage,747.0,0.0242551478446611,2.0,0.0,0.4478721236113614,0.0,Debt Consolidation,0.0,19.0,9.0,401.0,1050.0,43892.0,10984.0,14637.666666666666,0.8761013990378992,4.0,Employed,Master,3.0,32908.0,0.167029,0.1547212661549036,117.94287269632092,0.0590902151547141,1.0,36.55738948190752
1997-09-10,33.0,300000.0,850.0,30362.0,48.0,Single,4.0,Own,693.0,0.391727383444288,5.0,0.0,0.1427594703620101,0.0,Home,0.0,28.0,27.0,4806.0,348.0,325507.0,14706.0,25000.0,0.8607908350131612,3.0,Employed,High School,9.0,310801.0,0.110362,0.1004716767694552,770.7467004916172,0.0585498680196646,1.0,26.58051192304758
2019-05-15,51.0,113310.0,,,48.0,Divorced,1.0,Own,,0.2599707933976537,4.0,1.0,0.3272782831394413,,,0.0,35.0,26.0,3071.0,,,24385.0,9442.5,0.768983464951022,3.0,Employed,High School,28.0,,,0.2188944688664446,184.4627624121101,0.0898557333769775,1.0,43.408026566929394
1990-11-04,53.0,33844.0,802.0,50394.0,60.0,Married,3.0,Other,301.0,0.5741785215841458,2.0,0.0,0.5333205806015527,0.0,Debt Consolidation,0.0,30.0,1.0,1092.0,356.0,221292.0,12043.0,2820.333333333333,0.7496226989018174,7.0,Employed,High School,31.0,209249.0,0.1643939999999999,0.1960351282081399,1324.039646373821,0.576187086528952,0.0,62.6190032834314
1987-10-25,32.0,16934.0,692.0,11163.0,36.0,Divorced,3.0,Rent,747.0,0.2706908251191235,3.0,2.0,0.3369075504368938,0.0,Auto,0.0,19.0,7.0,1312.0,4583.0,11550.0,8599.0,1411.1666666666667,0.551977411417883,6.0,Self-Employed,Bachelor,7.0,2951.0,0.160163,0.1827387951868843,405.1045476470128,0.8164198991239017,0.0,72.07439801416007
2005-05-26,36.0,176336.0,843.0,96235.0,24.0,Single,0.0,Mortgage,646.0,0.1669200490170301,0.0,2.0,0.4762164270669684,0.0,Auto,0.0,24.0,10.0,354.0,1668.0,30027.0,2893.0,14694.666666666666,0.8742140172549234,4.0,Employed,Bachelor,12.0,27134.0,0.159735,0.1471030705499128,4652.877937818128,0.3605987163926682,1.0,35.50280997504502
1996-05-16,26.0,15000.0,576.0,22153.0,60.0,Single,4.0,Rent,758.0,0.216999821972027,1.0,1.0,0.1111937003242285,1.0,Education,0.0,35.0,23.0,898.0,419.0,48234.0,11168.0,1250.0,0.9128558269484068,5.0,Employed,Master,8.0,37066.0,0.249153,0.293942850587416,708.5046916055162,1.173203753284413,0.0,84.67016221153295
1997-11-06,48.0,86513.0,626.0,23062.0,84.0,Single,0.0,Mortgage,41.0,0.215237301713894,0.0,2.0,0.3563326616378,0.0,Auto,0.0,20.0,19.0,1870.0,577.0,67432.0,7924.0,7209.416666666667,0.7276437841018949,6.0,Employed,High School,25.0,59508.0,0.245062,0.2661451997335087,607.7522263333492,0.0899867848300277,0.0,71.81485920018812
1982-04-08,28.0,21847.0,553.0,17687.0,48.0,Divorced,3.0,Mortgage,66.0,0.1005203038424827,4.0,2.0,0.2711297414576041,1.0,Debt Consolidation,1.0,32.0,30.0,3137.0,156.0,162842.0,24847.0,1820.5833333333333,0.9469810026394082,6.0,Employed,Associate,2.0,137995.0,0.246187,0.2949706516869141,631.6747596846242,0.3832149547404903,0.0,77.35520464665166
1979-02-15,41.0,518560.0,850.0,46946.0,24.0,Single,0.0,Mortgage,296.0,0.2199893955858575,4.0,1.0,0.2525731382260351,0.0,Other,1.0,22.0,19.0,1187.0,3790.0,167918.0,3607.0,25000.0,0.7849190632243573,5.0,Employed,High School,17.0,164311.0,0.106946,0.1033282039387704,2173.5383130937435,0.0987815325237497,1.0,28.18248524136026
2017-03-16,20.0,15000.0,300.0,7686.0,36.0,Single,3.0,Mortgage,1168.0,0.3912409021154936,1.0,1.0,0.1660405739614127,0.0,Auto,0.0,28.0,11.0,4932.0,2536.0,44673.0,4791.0,1250.0,0.8565662261946553,5.0,Employed,High School,0.0,39882.0,0.352686,0.3160541836620035,333.07788071734313,1.2008623045738744,0.0,67.57028079180658
1981-09-03,31.0,300000.0,,,48.0,Single,0.0,Mortgage,,0.3587425948185772,3.0,0.0,0.4239927457005389,,,0.0,21.0,12.0,1553.0,,,45813.0,25000.0,0.8696535505449148,9.0,Self-Employed,Associate,8.0,,,0.2140055299036245,649.417992205443,0.0699367196882177,1.0,44.99593484022605
2011-07-22,22.0,62621.0,850.0,17319.0,36.0,Married,1.0,Mortgage,971.0,0.4639039254718423,4.0,0.0,0.134839282851058,0.0,Auto,0.0,26.0,21.0,9060.0,1283.0,117562.0,200613.0,5218.416666666667,0.7119729442390135,3.0,Employed,High School,2.0,1200.0,0.087319,0.0798472670282897,542.5924942290519,0.290048225527357,1.0,29.68543482072401
1987-02-11,39.0,52569.0,850.0,18660.0,48.0,Married,3.0,Mortgage,2646.0,0.0948718949432862,4.0,0.0,0.169450260651523,0.0,Debt Consolidation,0.0,29.0,6.0,8347.0,2579.0,23765.0,713397.0,4380.75,0.9078890037725038,2.0,Employed,Bachelor,19.0,1894.0,0.09866,0.0964452543410522,470.0866409587471,0.711313505897106,0.0,46.73112368652849
1983-05-04,30.0,150546.0,632.0,29257.0,36.0,Married,3.0,Own,985.0,0.3727259566674328,0.0,0.0,0.5288343212285986,0.0,Education,0.0,14.0,10.0,4369.0,2599.0,16252.0,2124.0,12545.5,0.7946287986222009,5.0,Employed,High School,10.0,14128.0,0.208257,0.1987270528078974,1085.3982770324517,0.1650311487810332,1.0,45.47425651151466
2004-11-24,43.0,121923.0,839.0,18504.0,72.0,Divorced,5.0,Own,381.0,0.4191217586257131,4.0,1.0,0.1269704704338788,0.0,Auto,1.0,15.0,10.0,8317.0,248.0,845539.0,12998.0,10160.25,0.8841975977350199,3.0,Employed,High School,22.0,832541.0,0.124004,0.1302167877185865,371.6629948182159,0.0740791806125061,1.0,22.817762008711888
1991-05-13,53.0,15000.0,390.0,5943.0,48.0,Divorced,1.0,Mortgage,439.0,0.178503936077131,5.0,1.0,0.3446146995823446,0.0,Auto,0.0,23.0,8.0,2039.0,1182.0,33607.0,105396.0,1250.0,0.858453340552351,4.0,Employed,High School,32.0,2419.0,0.315943,0.2906072916701701,210.7492547964523,0.5197994038371618,0.0,69.04017507943813
2014-01-16,36.0,43231.0,498.0,19628.0,60.0,Married,1.0,Rent,424.0,0.2788542875760767,2.0,1.0,0.3925786135759596,0.0,Home,0.0,18.0,15.0,1015.0,3490.0,98206.0,37758.0,3602.583333333333,0.7460173486521336,8.0,Employed,Bachelor,14.0,60448.0,0.285628,0.3372423939817137,680.6533280458741,0.3066281126171147,0.0,67.07496269640302
2009-03-22,38.0,270423.0,850.0,10315.0,72.0,Divorced,0.0,Mortgage,1228.0,0.4554636828357472,5.0,0.0,0.0684889819162523,0.0,Other,0.0,22.0,22.0,6515.0,1573.0,146609.0,1211.0,22535.25,0.8790943655503821,8.0,Employed,Associate,18.0,145398.0,0.110315,0.1147449226590897,198.85250564860976,0.0633164711129723,1.0,25.99019872142722
1984-05-29,49.0,15000.0,300.0,21177.0,12.0,Single,0.0,Mortgage,175.0,0.2729700117079891,5.0,2.0,0.2949388929823052,0.0,Home,0.0,34.0,9.0,10665.0,1208.0,11873.0,8986.0,1250.0,0.6540321775193424,4.0,Self-Employed,Associate,27.0,2887.0,0.346177,0.2992534732970691,2063.70733018434,1.7909658641474715,0.0,74.57993015458831
1989-09-17,25.0,43888.0,850.0,4901.0,24.0,Married,3.0,Mortgage,188.0,0.3060151680972002,2.0,1.0,0.1640932431633152,0.0,Home,0.0,23.0,4.0,1502.0,1646.0,179726.0,78408.0,3657.3333333333335,0.8513640900080507,8.0,Self-Employed,Bachelor,4.0,101318.0,0.064901,0.0617217954178967,217.5957463492801,0.1108993108866059,1.0,36.04870372730056
2005-11-11,26.0,15000.0,424.0,14463.0,72.0,Single,2.0,Rent,365.0,0.1920260324115787,4.0,2.0,0.2039136084992108,0.0,Auto,0.0,31.0,10.0,2048.0,552.0,212430.0,9133.0,1250.0,0.8129620910872828,8.0,Employed,High School,3.0,203297.0,0.327463,0.3110928311755483,445.5022663058148,0.6484018130446518,0.0,63.99358311237765
1997-05-23,69.0,300000.0,850.0,22147.0,48.0,Married,2.0,Mortgage,163.0,0.3246420045136619,3.0,0.0,0.3758970068166933,0.0,Debt Consolidation,0.0,24.0,12.0,846.0,367.0,104789.0,43834.0,25000.0,0.4318786348417158,4.0,Employed,Master,46.0,60955.0,0.102147,0.097503464308406,559.0535557104932,0.0288821422284197,1.0,33.04764676168981
1991-01-29,19.0,182897.0,731.0,26569.0,24.0,Married,2.0,Mortgage,229.0,0.495147932604317,4.0,2.0,0.2715091301951971,0.0,Debt Consolidation,0.0,21.0,16.0,1699.0,3622.0,19137.0,31957.0,15241.416666666666,0.7860746400792783,5.0,Employed,High School,0.0,10835.0,0.146069,0.1278024471012988,1260.3979580297876,0.097720440993332,1.0,-9999999.0
2014-03-21,30.0,169407.0,,,36.0,Married,1.0,Mortgage,,0.3455907890599659,4.0,2.0,0.0778966654765878,,,0.0,32.0,13.0,881.0,,,27822.0,14117.25,0.8366113665720599,5.0,Unemployed,Master,9.0,,,0.3109968793872018,1047.1682600438307,0.1030773174693251,1.0,40.56305463935056
2003-08-17,36.0,20667.0,558.0,13214.0,60.0,Married,2.0,Rent,462.0,0.2685996564902491,0.0,0.0,0.500130960547168,0.0,Home,0.0,34.0,15.0,6348.0,481.0,35311.0,15716.0,1722.25,0.8240495306688171,9.0,Employed,High School,13.0,19595.0,0.249214,0.2385011002881545,378.9911281689462,0.488309553298851,0.0,77.69580271521876
2013-08-25,29.0,205890.0,,,48.0,Divorced,1.0,Other,,0.260117879839234,2.0,0.0,0.2031574986492358,,,0.0,20.0,11.0,3405.0,,,7444.0,17157.5,0.9452449432961154,6.0,Employed,High School,6.0,,,0.2630787577850987,321.75877373629373,0.032158459783552,1.0,50.84756129513358
